when,title,n_words,overall_score,verdict,political_lean,loaded,sentiment,subjectivity,source_opacity,framing,slant
20-04-2026 01:58,Radical Politicians Slam Patriotic Plan In Shocking Meltdown,139,83.3,EXTREME BIAS,0.64,100,0,100,100,100,100
2026-04-20 13:11:02,Radical Politicians Slam Patriotic Plan In Shocking Meltdown As Critics Seethe,340,0.63,51.0,MODERATE BIAS,0.64,81.7,46.5,6.6,42.0,81.7,64.9,64.3
2026-04-20 13:11:02,Radical Politicians Slam Patriotic Plan In Shocking Meltdown As Critics Seethe,340,0.63,51.0,MODERATE BIAS,0.64,81.7,46.5,6.6,42.0,81.7,64.9,64.3
2026-04-20 13:11:02,Radical Politicians Slam Patriotic Plan In Shocking Meltdown As Critics Seethe,340,0.63,51.0,MODERATE BIAS,0.64,81.7,46.5,6.6,42.0,81.7,64.9,64.3
